Country Name,Country Code,Series Name,Series Code,1998 [YR1998],2000 [YR2000],2002 [YR2002],2004 [YR2004],2012 [YR2012],2014 [YR2014],2016 [YR2016],2018 [YR2018],2020 [YR2020],2021 [YR2021]
New Zealand,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.26524409915407,2.61523446246318,2.6770925771161,2.2902490284757,1.05991318445635,1.22750750597405,0.646240284454502,1.59829703801698,1.71456170007244,3.94112060778728
New Zealand,NZL,"Population, total",SP.POP.TOTL,3815000,3857700,3948500,4087500,4408100,4516500,4714100,4900600,5090200,5122600
New Zealand,NZL,Surface area (sq. km),AG.SRF.TOTL.K2,267710,267710,267710,267710,267710,267710,267710,267710,267710,..
New Zealand,NZL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,15900310542.6601,17245422210.5125,19861008428.2123,30398655462.1849,49626355944.3639,54720570749.1084,48833121595.517,59169352653.2167,47227785373.4467,..
New Zealand,NZL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,16652981735.8808,18810433407.9831,21885258021.5881,30697142857.1429,50852168174.6844,56333268810.663,50288021440.6293,59074559911.4347,46404210822.1165,..
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,4635267224.84195,5107329007.0922,5224213017.54386,5795568204.64532,10532006608.1447,11880434070.7811,13286083644.8761,13025239912.2751,12586941392.6347,14013022092.0645
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.71168146537495,4.10159023598223,0.753938857526009,5.31217061215412,6.49525801449641,4.78581617044347,4.56351538805163,-3.3637057173864,-1.78940799889065,10.3449290198086
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,943.922856694084,1007.499838655,1000.93671470556,1080.26911900907,1760.46030828841,1934.06292227225,2107.5740596602,2014.57518879047,1900.04359427589,2090.75346113141
Nicaragua,NIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,7.06991352252514,3.75017465778469,8.47021063584074,7.19355053338952,6.03596861798431,3.52317317628476,4.94723728039882,3.68181341625573,4.92841396948961
Nicaragua,NIC,"Population, total",SP.POP.TOTL,4910642,5069310,5219324,5364930,5982530,6142734,6303970,6465502,6624554,6702379
Nicaragua,NIC,Surface area (sq. km),AG.SRF.TOTL.K2,130370,130370,130370,130370,130370,130370,130370,130370,130370,..
Nicaragua,NIC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1746535063.92871,2103725752.56107,2050197915.78947,2557900747.0182,7131020482.70034,7329047070.56154,7298277488.55735,6735006275.11631,5942967960.60812,8322737482.58508
Nicaragua,NIC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,896202984.284783,1026990189.1253,984614526.315789,1336449667.29441,4999469140.04935,5347144909.83824,5165892177.07278,5506699795.90026,5309751005.32582,6563617753.26263
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2643363406.97664,2241753120.21267,2782192986.95772,3760443965.72976,9426913349.22319,10862944203.5591,10398862244.9737,12808660528.0617,13741378450.136,14950949875.2729
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.97261495642444,-1.20847774100575,4.91847057594622,0.363801578722132,10.5489445763446,6.64213665495603,5.74089315058157,7.21080300824623,3.58000640281861,1.35205374879854
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,250.657461697887,197.832683441643,228.235908596278,286.490065814065,529.744458141694,564.596748802018,500.214911266535,570.723921953592,567.669892261611,594.925108871258
Niger,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.54801577718723,2.90014973599111,2.62886597938136,0.262543757292846,0.455089820359268,-0.930287259984461,1.65388922387803,2.96760366004454,2.89819376026271,3.83786802840503
Niger,NER,"Population, total",SP.POP.TOTL,10545720,11331561,12189988,13125914,17795209,19240182,20788789,22442831,24206636,25130810
Niger,NER,Surface area (sq. km),AG.SRF.TOTL.K2,1267000,1267000,1267000,1267000,1267000,1267000,1267000,1267000,1267000,..
Niger,NER,Imports of goods and services (current US$),NE.IMP.GNFS.CD,556418337.904893,456714089.39353,526267876.263563,853828914.661944,2732427354.24085,3236694384.06278,2527419585.6401,3368529569.09441,3557474962.38616,4123504997.46903
Niger,NER,Exports of goods and services (current US$),NE.EXP.GNFS.CD,369279320.78519,321460755.159052,331604241.63761,536185520.48212,1517787449.29795,1732190192.63108,1266928628.41661,1515939539.09152,1413657931.91634,1506855650.73313
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,54604050168.1818,69448756932.5833,95385819320.5737,136385979322.437,455501524575.498,546676374567.721,404650006428.613,397190484464.308,432293776262.398,440776971536.015
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.58125410282553,5.01593475720539,15.3291557381864,9.25055822849694,4.23006117510553,6.30971865572383,-1.61686894991816,1.92275734157302,-1.79425308233591,3.64718654100696
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,469.43054868657,567.930722076473,741.747493876339,1007.87434241216,2723.82219093859,3098.98579063938,2176.00277201515,2027.77854863842,2097.09247289022,2085.03076477936
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.99637812386804,6.93329215565158,12.8765792031099,14.9980338183251,12.2177817351031,8.06248582444999,15.6753405526234,12.0947315505318,13.2460234276597,16.9528457221608
Nigeria,NGA,"Population, total",SP.POP.TOTL,116319763,122283853,128596079,135320420,167228803,176404931,185960244,195874685,206139587,211400704
Nigeria,NGA,Surface area (sq. km),AG.SRF.TOTL.K2,923770,923770,923770,923770,923770,923770,923770,923770,923770,..
Nigeria,NGA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,11540302687.5,9009124610.97787,16020476815.0462,15878147174.3122,59150427329.2911,68061578476.2175,46552592495.5334,69551804540.6154,..,..
Nigeria,NGA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,9907407840.90909,25017710170.2798,22167396759.1157,27623348089.3685,143695188060.748,100780478803.604,37301081487.4807,61552169212.9231,..,..
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,3765747304.98681,3772857145.0248,4018365247.44444,5682788267.12865,9745251126.0109,11362272837.8818,10672471860.7184,12683070061.4695,12116981815.2261,13879269151.5718
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.37873564718296,4.54913578288874,1.49366547202928,4.67408957960916,-0.456183223607937,3.62912351276373,2.84820519363306,2.88059670964267,-6.11088671102702,3.96426417144993
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,1875.81776397421,1861.89806549945,1989.13512536126,2795.89926079271,4728.30814189843,5495.73504918897,5149.58907435906,6108.74010831698,5846.46589856854,6720.89628528501
North Macedonia,MKD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.54419965252307,6.60742291038535,2.31459794083216,-0.448650206552057,3.31605566687646,-0.281705032928538,-0.239290787684491,1.45831298507127,1.20007348888482,3.23074912132919
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2007523,2026350,2020157,2032544,2061044,2067471,2072490,2076217,2072531,2065092
North Macedonia,MKD,Surface area (sq. km),AG.SRF.TOTL.K2,25710,25710,25710,25710,25710,25710,25710,25710,25710,..
North Macedonia,MKD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2007924835.25119,1781290636.82119,1817612486.7521,2850845680.7239,6513782540.51447,7371282875.11494,6992770721.15152,9238357152.864,8712583035.91881,11363959984.1103
North Macedonia,MKD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,876166208.546557,1243037210.24097,1056864201.59814,1744852752.18124,4421834901.8486,5415583660.47837,5407084298.5231,7657420965.66495,7142622272.46865,9150765794.20564
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,..,..,1284000000,1210000000,746000000,832000000,1230000000,1302000000,..,..
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,-3.07797537619699,0.810810810810807,4.177545691906,29.2121212121212,-19.3450114242194,..,..
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,21981.7845648154,21139.0635918938,13736.9719736309,15044.9358962767,21891.1847936355,22886.6740494647,..,..
Northern Mariana Islands,MNP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,52999,57453,58412,57240,54306,55301,56187,56889,57557,57910
Northern Mariana Islands,MNP,Surface area (sq. km),AG.SRF.TOTL.K2,460,460,460,460,460,460,460,460,460,..
Northern Mariana Islands,MNP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,782000000,937000000,478000000,560000000,998000000,757000000,..,..
Northern Mariana Islands,MNP,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,1169000000,1218000000,379000000,437000000,882000000,661000000,..,..
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,154163364302.66,171247131268.604,195524186477.617,264511630666.983,509506317146.541,498410050251.256,368827142857.143,436999692591.454,362198318435.26,482437019790.454
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.62442622196583,3.20497922225218,1.44625413960414,3.96941456013641,2.70310947059309,1.9695443007939,1.07155897720727,1.11882847945122,-0.717182669244792,3.92266520973057
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,34788.3598518819,38131.4606116242,43084.4724650717,57603.836021826,101524.141851985,97019.1827527462,70460.5605323322,82267.809316159,67329.6777910967,89202.7505381438
Norway,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.25241329996425,3.08550609131277,1.28672528415185,0.454498502220854,0.696864111498241,2.0417028670721,3.55000000000002,2.76483134528794,1.28658490707998,3.48388055266678
Norway,NOR,"Population, total",SP.POP.TOTL,4431464,4490967,4538159,4591910,5018573,5137232,5234519,5311916,5379475,5408320
Norway,NOR,Surface area (sq. km),AG.SRF.TOTL.K2,385178,385178,385178,385178,385178,625222,625194,625222,624499,..
Norway,NOR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,54133941233.3833,49523392942.3527,53255467321.3257,73845982672.6798,140292393639.88,147862946310.5,123484761904.762,140879680295.112,119834109213.205,140448544819.558
Norway,NOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,56898781990.961,78315344588.6069,78939226934.5424,108690214811.298,207279587451.654,194361756149.167,130785833333.333,165936181985.859,116791786883.795,200542607683.353
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,13996914694.4083,19507452535.7607,20142756046.814,24763712873.8622,87408842652.7958,92699089726.9181,75128738621.5865,91505851755.5267,73971391417.4252,85868626527.9584
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.6423380320232,6.55106688508485,-1.10090529291352,1.29220568072958,8.86312225557018,1.29225229411081,5.04642394571691,1.28710391543288,-3.2009359899042,..
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,6215.71541309128,8601.27194448996,8626.96523423847,10126.1377413847,24988.0125855934,23017.9339840457,16772.7392134801,18947.3664959773,14485.3861157973,16439.2964488787
Oman,OMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,-0.279578822571303,0.624969062631406,2.94773495257207,1.02234314452965,1.10920805807029,0.881302104009536,-0.903874872278535,1.54663705583755
Oman,OMN,"Population, total",SP.POP.TOTL,2251859,2267973,2334860,2445524,3498031,4027255,4479217,4829476,5106622,5223376
Oman,OMN,Surface area (sq. km),AG.SRF.TOTL.K2,309500,309500,309500,309500,309500,309500,309500,309500,309500,..
Oman,OMN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7003901170.3511,6351105331.59948,7513654096.22887,11024707412.2237,34396618985.6957,37856957087.1261,31210923276.9831,35374252275.6827,27224447334.2003,..
Oman,OMN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,5909903250.97529,11770788556.567,11780678283.485,14122154226.2679,54825227568.2705,56953966189.857,31042392717.8153,46321456436.9311,32728998699.6099,..
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,62191955814.3478,82017743416.2841,79904985384.8652,107759683863.123,224383620829.57,244360888750.807,313629858859.587,356128224957.085,300306331697.668,346343170486.072
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.55023429562577,4.26008801145146,2.50833772413665,7.546860015371,3.50703342009702,4.67470798143705,5.52673584474459,6.15170261099519,-1.32951973241039,6.0297520826943
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,461.216736136457,576.195580353518,534.303900685757,687.836412662176,1198.11763704007,1251.17571867949,1540.18450311546,1678.04315020006,1359.51452156874,1537.93641065523
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.22800415424547,4.36666451291681,3.29034472613156,7.44462469342738,9.6823518605568,7.18938402847025,3.76511916356584,5.07805725868917,9.73999313898131,9.49621056124979
Pakistan,PAK,"Population, total",SP.POP.TOTL,134843233,142343583,149549695,156664698,187280125,195305012,203631356,212228288,220892331,225199929
Pakistan,PAK,Surface area (sq. km),AG.SRF.TOTL.K2,796100,796100,796100,796100,796100,796100,796100,796100,796100,..
Pakistan,PAK,Imports of goods and services (current US$),NE.IMP.GNFS.CD,10900343051.9781,10862333897.0766,11073075673.9201,14337311099.531,45794092923.3504,45594469822.3761,50070574998.3947,67821973190.7481,52327305702.9199,69042352354.4205
Pakistan,PAK,Exports of goods and services (current US$),NE.EXP.GNFS.CD,10252214043.9952,9940178787.14665,11007713543.3582,15350078165.7113,27816080760.866,29916086156.5945,27400953970.0353,30562210968.1482,27935258004.2782,34569034835.9373
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,..,146297500,163184900,165186200,212397800,241669800,298300000,284700000,257700000,..
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,3.57939180022888,4.85603027920973,1.67259734034882,6.29386586529996,-0.0833732240018179,-0.107219442458899,-9.73741794310722,..
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,7657.95121440536,8307.95743814276,8317.11394189618,12044.1054720726,13711.7617021277,16835.9860029349,15895.2598961532,14243.8646915764,..
Palau,PLW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,-1.30123617436563,4.96407576747222,3.61418047882136,4.19174548581256,-1.04230533415084,2.10970464135021,0.218181818181824,2.6608611514272
Palau,PLW,"Population, total",SP.POP.TOTL,18409,19104,19642,19861,17635,17625,17718,17911,18092,18174
Palau,PLW,Surface area (sq. km),AG.SRF.TOTL.K2,460,460,460,460,460,460,460,460,460,..
Palau,PLW,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,11575486400,12304115000,12994310400,15013381700,40429734400,49921464400,57907695400,64929409200,53977037000,63605065800
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.34150070288588,2.71537415482821,2.22914941663728,7.52207965784619,9.7788276826499,5.06661301645038,4.95343494275571,3.68534452237613,-17.9448640951201,15.335819064068
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,3974.66430520293,4060.31779345702,4126.23238637176,4592.15261354224,10722.2614758522,12796.0740376761,14343.9802550016,15544.9990758626,12509.8352912602,14516.45804724
Panama,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.559081293442533,1.49896111605775,1.00583090379042,0.474723078204383,5.69819959165999,2.62652699929154,0.739734025300028,0.761578359399943,-1.55027540803759,1.63070337301891
Panama,PAN,"Population, total",SP.POP.TOTL,2912318,3030333,3149195,3269356,3770635,3901311,4037073,4176868,4314768,4381583
Panama,PAN,Surface area (sq. km),AG.SRF.TOTL.K2,75420,75420,75420,75420,75420,75320,75320,75320,75320,..
Panama,PAN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,9678913600,8856300400,8343913600,9891553000,33503100000,31816500000,26310600000,30646383800,18605504600,..
Panama,PAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,7831147900,7629852800,7489896100,8672878000,30399600000,27635200000,24305600000,27783920100,21379165200,..
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,3789443014.61662,3521339699.07407,2999511040.19764,3927157866.96465,21295659243.6168,23210682538.3928,20759069103.0961,24109509852.7402,24667052023.1214,26594277245.782
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.76911321783457,-2.49484199260023,-0.158900533082658,2.72117574098235,4.65711959686239,13.5437706216546,5.48957315278187,-0.279252284959952,-3.49999998706522,1.49999999999999
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,678.896667420302,602.186490344582,491.834308148948,618.036703163199,2790.67630344488,2920.78298571159,2509.62963689931,2801.37139302915,2757.01101864579,2916.35734883159
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.5741917656809,15.5958933107535,11.7994470972606,2.15893131266947,4.53720508166969,5.22211720226844,6.67372881355933,4.37448921453166,4.87167398565548,4.48359014042394
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,5581767,5847590,6098621,6354247,7631003,7946733,8271766,8606324,8947027,9119005
Papua New Guinea,PNG,Surface area (sq. km),AG.SRF.TOTL.K2,462840,462840,462840,462840,462840,462840,462840,462840,462840,..
Papua New Guinea,PNG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1849984946.34099,1734030164.93056,1739815379.07252,2313836701.12053,..,..,..,..,..,..
Papua New Guinea,PNG,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2047871461.17613,2330364836.5162,1827176463.0192,2833996151.10035,..,..,..,..,..,..
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,9260481572.42462,8855705139.55857,7196260656.84556,9624440836.29309,33296438306.4747,40377987208.689,36089550659.0914,40225448340.6322,35432178068.1756,38986810989.0011
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0680377558080636,-2.31414056819045,-0.0214043949985694,4.05741836363771,-0.708043112316886,5.30123859237025,4.26802583314583,3.20425034076639,-0.819785390950798,4.19988166614141
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,1812.99366707348,1663.60493919986,1300.85236671095,1679.49511989641,5185.14154871279,6118.31811031962,5324.60906777777,5782.78454981286,4967.68721171529,5400.10382635384
